pollster,sample_size,state,candidate_name,pct,start_date,end_date,pollscore,numeric_grade
Emerson,945,Ohio,Kamala Harris,44.7,9/3/24,9/5/24,-1.1,2.9
Emerson,945,Ohio,Donald Trump,54.3,9/3/24,9/5/24,-1.1,2.9
Marquette Law School,822,Wisconsin,Kamala Harris,52,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Donald Trump,48,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Kamala Harris,52,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Donald Trump,48,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Kamala Harris,47,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Donald Trump,43,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Robert F. Kennedy,6,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Chase Oliver,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Jill Stein,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Randall A. Terry,0,8/28/24,9/5/24,-1.1,3
Marquette Law School,822,Wisconsin,Cornel West,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Kamala Harris,48,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Donald Trump,43,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Robert F. Kennedy,6,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Chase Oliver,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Jill Stein,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Randall A. Terry,1,8/28/24,9/5/24,-1.1,3
Marquette Law School,738,Wisconsin,Cornel West,1,8/28/24,9/5/24,-1.1,3
SoonerPoll.com,323,Oklahoma,Kamala Harris,39.9,8/24/24,8/31/24,0.3,1.8
SoonerPoll.com,323,Oklahoma,Donald Trump,56,8/24/24,8/31/24,0.3,1.8
YouGov,1200,Texas,Kamala Harris,44,8/23/24,8/31/24,-1.1,3
YouGov,1200,Texas,Donald Trump,49,8/23/24,8/31/24,-1.1,3
YouGov,1200,Texas,Jill Stein,2,8/23/24,8/31/24,-1.1,3
YouGov,1200,Texas,Chase Oliver,0,8/23/24,8/31/24,-1.1,3
YouGov,1200,Texas,Kamala Harris,44,8/23/24,8/31/24,-1.1,3
YouGov,1200,Texas,Donald Trump,49,8/23/24,8/31/24,-1.1,3
SurveyUSA,635,Minnesota,Kamala Harris,48,8/27/24,8/29/24,-1.3,2.8
SurveyUSA,635,Minnesota,Donald Trump,43,8/27/24,8/29/24,-1.3,2.8
CNN/SSRS,682,Arizona,Kamala Harris,44,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,682,Arizona,Donald Trump,49,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,682,Arizona,Jill Stein,2,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,682,Arizona,Chase Oliver,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,617,Georgia,Kamala Harris,48,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,617,Georgia,Donald Trump,47,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,617,Georgia,Cornel West,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,617,Georgia,Jill Stein,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,617,Georgia,Chase Oliver,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,708,Michigan,Kamala Harris,48,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,708,Michigan,Donald Trump,43,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,708,Michigan,Robert F. Kennedy,4,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,708,Michigan,Jill Stein,0,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,708,Michigan,Chase Oliver,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,626,Nevada,Kamala Harris,48,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,626,Nevada,Donald Trump,47,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,626,Nevada,Jill Stein,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,626,Nevada,Chase Oliver,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,789,Pennsylvania,Kamala Harris,47,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,789,Pennsylvania,Donald Trump,47,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,789,Pennsylvania,Jill Stein,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,789,Pennsylvania,Chase Oliver,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,976,Wisconsin,Kamala Harris,50,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,976,Wisconsin,Donald Trump,44,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,976,Wisconsin,Cornel West,0,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,976,Wisconsin,Jill Stein,1,8/23/24,8/29/24,-0.6,2.8
CNN/SSRS,976,Wisconsin,Chase Oliver,2,8/23/24,8/29/24,-0.6,2.8
East Carolina University,920,North Carolina,Kamala Harris,46.9,8/26/24,8/28/24,-0.5,2.6
East Carolina University,920,North Carolina,Donald Trump,47.6,8/26/24,8/28/24,-0.5,2.6
East Carolina University,920,North Carolina,Chase Oliver,0.4,8/26/24,8/28/24,-0.5,2.6
East Carolina University,920,North Carolina,Jill Stein,0.4,8/26/24,8/28/24,-0.5,2.6
East Carolina University,920,North Carolina,Randall A. Terry,0.2,8/26/24,8/28/24,-0.5,2.6
East Carolina University,920,North Carolina,Cornel West,1,8/26/24,8/28/24,-0.5,2.6
Emerson,720,Arizona,Kamala Harris,47.5,8/25/24,8/28/24,-1.1,2.9
Emerson,720,Arizona,Donald Trump,51.2,8/25/24,8/28/24,-1.1,2.9
Emerson,800,Michigan,Kamala Harris,51.2,8/25/24,8/28/24,-1.1,2.9
Emerson,800,Michigan,Donald Trump,47.6,8/25/24,8/28/24,-1.1,2.9
Emerson,1168,Nevada,Kamala Harris,49.4,8/25/24,8/28/24,-1.1,2.9
Emerson,1168,Nevada,Donald Trump,48.8,8/25/24,8/28/24,-1.1,2.9
Emerson,950,Pennsylvania,Kamala Harris,49.4,8/25/24,8/28/24,-1.1,2.9
Emerson,950,Pennsylvania,Donald Trump,49.4,8/25/24,8/28/24,-1.1,2.9
Emerson,850,Wisconsin,Kamala Harris,49.1,8/25/24,8/28/24,-1.1,2.9
Emerson,850,Wisconsin,Donald Trump,49.8,8/25/24,8/28/24,-1.1,2.9
Emerson,775,North Carolina,Kamala Harris,49,8/25/24,8/28/24,-1.1,2.9
Emerson,775,North Carolina,Donald Trump,49.9,8/25/24,8/28/24,-1.1,2.9
Emerson,800,Georgia,Kamala Harris,50.1,8/25/24,8/28/24,-1.1,2.9
Emerson,800,Georgia,Donald Trump,49,8/25/24,8/28/24,-1.1,2.9
Redfield & Wilton Strategies,812,North Carolina,Kamala Harris,44,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,812,North Carolina,Donald Trump,45,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,812,North Carolina,Chase Oliver,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,812,North Carolina,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,530,Arizona,Kamala Harris,45,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,530,Arizona,Donald Trump,46,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,530,Arizona,Chase Oliver,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,530,Arizona,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,850,Florida,Kamala Harris,43,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,850,Florida,Donald Trump,48,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,850,Florida,Chase Oliver,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,850,Florida,Jill Stein,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,699,Georgia,Kamala Harris,42,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,699,Georgia,Donald Trump,44,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,699,Georgia,Chase Oliver,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,699,Georgia,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,761,Michigan,Kamala Harris,47,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,761,Michigan,Donald Trump,44,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,761,Michigan,Chase Oliver,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,761,Michigan,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,426,Minnesota,Kamala Harris,51,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,426,Minnesota,Donald Trump,42,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,426,Minnesota,Chase Oliver,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,426,Minnesota,Jill Stein,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,490,Nevada,Kamala Harris,47,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,490,Nevada,Donald Trump,47,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,490,Nevada,Chase Oliver,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,490,Nevada,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,488,New Mexico,Kamala Harris,47,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,488,New Mexico,Donald Trump,40,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,488,New Mexico,Chase Oliver,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,488,New Mexico,Jill Stein,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,1071,Pennsylvania,Kamala Harris,46,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,1071,Pennsylvania,Donald Trump,45,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,1071,Pennsylvania,Chase Oliver,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,1071,Pennsylvania,Jill Stein,1,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,672,Wisconsin,Kamala Harris,48,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,672,Wisconsin,Donald Trump,44,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,672,Wisconsin,Chase Oliver,0,8/25/24,8/28/24,0.4,1.8
Redfield & Wilton Strategies,672,Wisconsin,Jill Stein,0,8/25/24,8/28/24,0.4,1.8
SurveyUSA,1293,Nebraska,Kamala Harris,37,8/23/24,8/27/24,-1.3,2.8
SurveyUSA,1293,Nebraska,Donald Trump,54,8/23/24,8/27/24,-1.3,2.8
SurveyUSA,507,Nebraska CD-2,Kamala Harris,47,8/23/24,8/27/24,-1.3,2.8
SurveyUSA,507,Nebraska CD-2,Donald Trump,42,8/23/24,8/27/24,-1.3,2.8
Beacon/Shaw,1014,Arizona,Kamala Harris,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Donald Trump,47,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Jill Stein,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Chase Oliver,2,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Cornel West,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Kamala Harris,50,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Arizona,Donald Trump,49,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Kamala Harris,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Donald Trump,46,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Cornel West,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Jill Stein,2,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Chase Oliver,2,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Kamala Harris,50,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1014,Georgia,Donald Trump,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Kamala Harris,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Donald Trump,46,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Jill Stein,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Chase Oliver,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Cornel West,2,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Kamala Harris,50,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,1026,Nevada,Donald Trump,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Kamala Harris,47,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Donald Trump,48,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Cornel West,2,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Jill Stein,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Chase Oliver,1,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Kamala Harris,49,8/23/24,8/26/24,-1.1,2.8
Beacon/Shaw,999,North Carolina,Donald Trump,50,8/23/24,8/26/24,-1.1,2.8
YouGov,500,Pennsylvania,Kamala Harris,43,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Donald Trump,42.5,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Kamala Harris,47,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Donald Trump,47,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Kamala Harris,43,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Donald Trump,41,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Robert F. Kennedy,3,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Jill Stein,1,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Cornel West,0,8/15/24,8/23/24,-1.1,3
YouGov,500,Pennsylvania,Chase Oliver,0.5,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Kamala Harris,48,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Donald Trump,46,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Robert F. Kennedy,2,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Jill Stein,1,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Cornel West,0,8/15/24,8/23/24,-1.1,3
YouGov,NA,Pennsylvania,Chase Oliver,1,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Kamala Harris,48,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Donald Trump,42,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Kamala Harris,51,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Donald Trump,46,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Kamala Harris,45,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Donald Trump,40,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Robert F. Kennedy,4,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Jill Stein,0.5,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Cornel West,1,8/15/24,8/23/24,-1.1,3
YouGov,500,Wisconsin,Chase Oliver,0,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Kamala Harris,49,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Donald Trump,45,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Robert F. Kennedy,1,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Jill Stein,0,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Cornel West,1,8/15/24,8/23/24,-1.1,3
YouGov,NA,Wisconsin,Chase Oliver,0,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Kamala Harris,44,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Donald Trump,43.5,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Kamala Harris,47,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Donald Trump,48,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Kamala Harris,44,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Donald Trump,41.5,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Robert F. Kennedy,5,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Jill Stein,0,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Cornel West,1,8/15/24,8/23/24,-1.1,3
YouGov,500,Michigan,Chase Oliver,0.5,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Kamala Harris,47,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Donald Trump,46,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Robert F. Kennedy,4,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Jill Stein,0,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Cornel West,0,8/15/24,8/23/24,-1.1,3
YouGov,NA,Michigan,Chase Oliver,0,8/15/24,8/23/24,-1.1,3
Emerson,965,New Mexico,Kamala Harris,53.6,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Donald Trump,46.4,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Kamala Harris,51,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Donald Trump,40.2,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Robert F. Kennedy,3.4,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Cornel West,0.2,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Jill Stein,0.3,8/20/24,8/22/24,-1.1,2.9
Emerson,965,New Mexico,Chase Oliver,0.2,8/20/24,8/22/24,-1.1,2.9
SurveyUSA/High Point University,1053,North Carolina,Kamala Harris,46,8/19/24,8/21/24,-1.3,2.8
SurveyUSA/High Point University,1053,North Carolina,Donald Trump,45,8/19/24,8/21/24,-1.3,2.8
SurveyUSA/High Point University,941,North Carolina,Kamala Harris,47,8/19/24,8/21/24,-1.3,2.8
SurveyUSA/High Point University,941,North Carolina,Donald Trump,47,8/19/24,8/21/24,-1.3,2.8
Fabrizio Ward,400,Michigan,Kamala Harris,44,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Michigan,Donald Trump,43,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Michigan,Robert F. Kennedy,5,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Michigan,Kamala Harris,46,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Michigan,Donald Trump,48,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Pennsylvania,Kamala Harris,43,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Pennsylvania,Donald Trump,43,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Pennsylvania,Robert F. Kennedy,3,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Pennsylvania,Kamala Harris,46,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Pennsylvania,Donald Trump,47,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Wisconsin,Kamala Harris,47,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Wisconsin,Donald Trump,42,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Wisconsin,Robert F. Kennedy,4,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Wisconsin,Kamala Harris,49,8/19/24,8/21/24,-0.1,1.7
Fabrizio Ward,400,Wisconsin,Donald Trump,45,8/19/24,8/21/24,-0.1,1.7
U. New Hampshire,2048,New Hampshire,Kamala Harris,50,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Donald Trump,43,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Robert F. Kennedy,4,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Chase Oliver,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Jill Stein,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Kamala Harris,52,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,2048,New Hampshire,Donald Trump,47,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Kamala Harris,67,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Donald Trump,27,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Robert F. Kennedy,3,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Chase Oliver,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Cornel West,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Kamala Harris,70,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,924,Vermont,Donald Trump,29,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Kamala Harris,55,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Donald Trump,38,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Robert F. Kennedy,2,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Chase Oliver,1,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Jill Stein,1,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Cornel West,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Kamala Harris,58,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,951,Maine,Donald Trump,41,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Kamala Harris,62,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Donald Trump,33,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Robert F. Kennedy,2,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Chase Oliver,1,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Jill Stein,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,490,Maine CD-1,Cornel West,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,476,Maine CD-1,Kamala Harris,64,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,476,Maine CD-1,Donald Trump,36,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Kamala Harris,49,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Donald Trump,44,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Robert F. Kennedy,2,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Chase Oliver,1,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Jill Stein,1,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,443,Maine CD-2,Cornel West,0,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,432,Maine CD-2,Kamala Harris,52,8/15/24,8/19/24,-0.3,2.6
U. New Hampshire,432,Maine CD-2,Donald Trump,47,8/15/24,8/19/24,-0.3,2.6
Remington,656,Nebraska CD-2,Kamala Harris,50,8/14/24,8/17/24,-0.6,2.6
Remington,656,Nebraska CD-2,Donald Trump,42,8/14/24,8/17/24,-0.6,2.6
Remington,656,Nebraska CD-2,Robert F. Kennedy,2,8/14/24,8/17/24,-0.6,2.6
Remington,656,Nebraska CD-2,Cornel West,1,8/14/24,8/17/24,-0.6,2.6
Remington,656,Nebraska CD-2,Jill Stein,0,8/14/24,8/17/24,-0.6,2.6
Remington,656,Nebraska CD-2,Chase Oliver,1,8/14/24,8/17/24,-0.6,2.6
Roanoke College,691,Virginia,Kamala Harris,47,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Donald Trump,44,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Kamala Harris,45,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Donald Trump,42,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Robert F. Kennedy,6,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Cornel West,2,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Jill Stein,0,8/12/24,8/16/24,-0.4,2.6
Roanoke College,691,Virginia,Chase Oliver,2,8/12/24,8/16/24,-0.4,2.6
YouGov,900,Missouri,Kamala Harris,41,8/8/24,8/16/24,-1.1,3
YouGov,900,Missouri,Donald Trump,54,8/8/24,8/16/24,-1.1,3
University of Houston/Texas Southern University,1365,Texas,Kamala Harris,44.6,8/5/24,8/16/24,-0.3,2.2
University of Houston/Texas Southern University,1365,Texas,Donald Trump,49.5,8/5/24,8/16/24,-0.3,2.2
University of Houston/Texas Southern University,1365,Texas,Robert F. Kennedy,2,8/5/24,8/16/24,-0.3,2.2
University of Houston/Texas Southern University,1365,Texas,Jill Stein,0.7,8/5/24,8/16/24,-0.3,2.2
University of Houston/Texas Southern University,1365,Texas,Chase Oliver,0.5,8/5/24,8/16/24,-0.3,2.2
Siena/NYT,677,Nevada,Kamala Harris,46,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Donald Trump,48,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Kamala Harris,47,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Donald Trump,48,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Kamala Harris,42,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Donald Trump,45,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Robert F. Kennedy,6,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Jill Stein,0,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Cornel West,0,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Chase Oliver,0,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Kamala Harris,44,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Donald Trump,46,8/12/24,8/15/24,-1.5,3
Siena/NYT,677,Nevada,Robert F. Kennedy,4,8/12/24,8/15/24,-1.5,3
